LP DATA SYSTEM SID HUMAN
de-en newstest2017 TALP-UPC.4830 238 -0.164476155550352
de-en newstest2017 online-F.0 270 0.048106485684929
de-en newstest2017 KIT.4951 358 -0.174718943697115
de-en newstest2017 C-3MA.4958 386 0.382652237275657
de-en newstest2017 online-F.0 474 0.380778296148621
de-en newstest2017 uedin-nmt.4723 582 0.691314847517801
de-en newstest2017 online-A.0 584 0.865213344413964
de-en newstest2017 TALP-UPC.4830 629 -0.0283679203162387
de-en newstest2017 online-G.0 721 -0.661165450020459
de-en newstest2017 online-F.0 792 -0.189351530386447
de-en newstest2017 uedin-nmt.4723 818 0.60414277766546
de-en newstest2017 online-A.0 898 -0.267208682746807
de-en newstest2017 KIT.4951 941 0.623127189127497
de-en newstest2017 KIT.4951 981 -0.463564005260558
de-en newstest2017 SYSTRAN.4846 988 -1.08475640059434
de-en newstest2017 SYSTRAN.4846 1117 -0.842670824605093
de-en newstest2017 TALP-UPC.4830 1141 -0.338271028012949
de-en newstest2017 SYSTRAN.4846 1151 -0.259098985064411
de-en newstest2017 SYSTRAN.4846 1182 -0.532439132687554
de-en newstest2017 uedin-nmt.4723 1235 0.683658866566032
de-en newstest2017 online-F.0 1238 -0.236483247488502
de-en newstest2017 uedin-nmt.4723 1274 0.108601987175756
de-en newstest2017 online-A.0 1358 0.129829474761212
de-en newstest2017 online-A.0 1456 0.30478874673782
de-en newstest2017 RWTH-nmt-ensemble.4920 1494 -0.515657516513665
de-en newstest2017 C-3MA.4958 1555 0.207675770217119
de-en newstest2017 KIT.4951 1572 0.660610639356453
de-en newstest2017 SYSTRAN.4846+online-B.0+RWTH-nmt-ensemble.4920+uedin-nmt.4723+online-A.0+LIUM-NMT.4733+KIT.4951 1593 0.791490677740083
de-en newstest2017 online-A.0 1621 -0.946471206575439
de-en newstest2017 C-3MA.4958 1639 0.253024629493641
de-en newstest2017 C-3MA.4958 1709 -1.42485085692534
de-en newstest2017 online-F.0 1837 0.253107160834771
de-en newstest2017 LIUM-NMT.4733 1840 0.288621849836419
de-en newstest2017 online-A.0 1888 -0.241421969255589
de-en newstest2017 LIUM-NMT.4733 2041 -1.11915403260427
de-en newstest2017 LIUM-NMT.4733 2085 0.715226957227823
de-en newstest2017 LIUM-NMT.4733 2110 0.120966475298445
de-en newstest2017 KIT.4951 2123 -0.119717805037169
de-en newstest2017 TALP-UPC.4830 2136 -0.689812101381701
de-en newstest2017 C-3MA.4958 2154 -0.874184888047058
de-en newstest2017 online-B.0 2179 0.618659862469803
de-en newstest2017 online-F.0 2183 -0.353363419347849
de-en newstest2017 C-3MA.4958 2218 -0.509451246889516
de-en newstest2017 online-B.0 2257 1.18574214696125
de-en newstest2017 online-B.0 2297 -0.400113039149857
de-en newstest2017 LIUM-NMT.4733 2319 -0.452481483034276
de-en newstest2017 SYSTRAN.4846 2350 -0.560109665585486
de-en newstest2017 KIT.4951 2380 0.71121637274597
de-en newstest2017 online-F.0 2420 -0.193108562979083
de-en newstest2017 online-F.0 2422 -0.151069036501726
de-en newstest2017 online-G.0 2430 -0.146484287016751
de-en newstest2017 SYSTRAN.4846 2477 0.245669868469286
de-en newstest2017 KIT.4951 2515 0.540909987091245
de-en newstest2017 LIUM-NMT.4733 2519 0.107585359535185
de-en newstest2017 uedin-nmt.4723 2587 0.813869522733542
de-en newstest2017 C-3MA.4958 2806 -0.152633576264369
de-en newstest2017 online-G.0 2815 0.159843141661856
de-en newstest2017 online-A.0 2822 0.234721291249223
de-en newstest2017 online-A.0 2829 -0.0508313878779157
de-en newstest2017 SYSTRAN.4846 2844 -0.537898543069845
de-en newstest2017 online-B.0 2851 0.27203621733053
de-en newstest2017 online-F.0 2866 -0.586413183671599
de-en newstest2017 uedin-nmt.4723 2885 0.449303032917199
de-en newstest2017 online-G.0 2897 -0.997247598572057
de-en newstest2017 online-F.0 2902 -0.887783528116189
de-en newstest2017 C-3MA.4958 7 -0.316407756973349
de-en newstest2017 online-G.0 44 -0.662362621449264
de-en newstest2017 online-F.0 47 -1.20493799451994
de-en newstest2017 online-B.0 66 -0.241306618052266
de-en newstest2017 online-B.0 134 0.09598528525188
de-en newstest2017 C-3MA.4958 193 0.415206199642587
de-en newstest2017 SYSTRAN.4846+KIT.4951 272 0.866209495205578
de-en newstest2017 online-F.0 273 -0.842272705043136
de-en newstest2017 online-A.0 325 0.195749153300358
de-en newstest2017 online-G.0 542 0.751998754173816
de-en newstest2017 online-G.0 642 -0.0992524731104759
de-en newstest2017 online-A.0 648 0.0655040668804741
de-en newstest2017 online-F.0 668 -0.493599379573274
de-en newstest2017 LIUM-NMT.4733 680 0.430092523520087
de-en newstest2017 online-F.0 684 1.07121765230875
de-en newstest2017 online-G.0 751 0.272120960152093
de-en newstest2017 online-A.0 762 0.43369585481848
de-en newstest2017 online-G.0 817 -0.0456192064031287
de-en newstest2017 online-F.0 873 0.199243029151329
de-en newstest2017 LIUM-NMT.4733 1009 0.264605274598049
de-en newstest2017 uedin-nmt.4723 1014 -0.286900262058991
de-en newstest2017 online-B.0 1040 -0.735541645348029
de-en newstest2017 C-3MA.4958 1062 -1.35027808972263
de-en newstest2017 TALP-UPC.4830 1093 -0.207315461216628
de-en newstest2017 online-B.0 1113 0.37365350051406
de-en newstest2017 online-F.0 1126 -0.00874263569347881
de-en newstest2017 LIUM-NMT.4733 1127 0.646874741684932
de-en newstest2017 C-3MA.4958 1220 0.752117825675831
de-en newstest2017 online-F.0 1233 -0.600394431665764
de-en newstest2017 online-B.0+online-A.0 1273 0.811340541274594
de-en newstest2017 TALP-UPC.4830 1299 0.241078506985616
de-en newstest2017 KIT.4951 1312 -0.351595613183572
de-en newstest2017 SYSTRAN.4846 1327 -0.360336658740396
de-en newstest2017 LIUM-NMT.4733 1328 -0.804565356443673
de-en newstest2017 online-B.0 1406 -0.789027070116534
de-en newstest2017 C-3MA.4958 1440 -0.404829713331699
de-en newstest2017 LIUM-NMT.4733 1537 -0.282257281492663
de-en newstest2017 uedin-nmt.4723 1556 -0.0447102062373007
de-en newstest2017 online-F.0 1569 -0.413395295625661
de-en newstest2017 uedin-nmt.4723 1676 -0.776532985725799
de-en newstest2017 online-G.0 1716 -0.219357599083136
de-en newstest2017 RWTH-nmt-ensemble.4920 1717 0.266422541170407
de-en newstest2017 SYSTRAN.4846 1726 0.0905517137758817
de-en newstest2017 online-G.0 1737 -0.556818062621608
de-en newstest2017 LIUM-NMT.4733 1743 -0.0836868557758325
de-en newstest2017 online-G.0 1831 0.0739683250603104
de-en newstest2017 RWTH-nmt-ensemble.4920 1868 0.499597953367065
de-en newstest2017 KIT.4951 1869 -0.331149912435045
de-en newstest2017 uedin-nmt.4723 1928 0.978468950319803
de-en newstest2017 online-G.0 1939 0.152917027802149
de-en newstest2017 online-B.0 1966 -0.320531145070705
de-en newstest2017 online-B.0+RWTH-nmt-ensemble.4920+TALP-UPC.4830+uedin-nmt.4723+C-3MA.4958+online-A.0+LIUM-NMT.4733+online-F.0+KIT.4951 2094 0.324547481740534
de-en newstest2017 SYSTRAN.4846 2108 0.669046689665155
de-en newstest2017 online-F.0 2121 0.0288379211194135
de-en newstest2017 KIT.4951 2309 0.704232220759579
de-en newstest2017 SYSTRAN.4846+RWTH-nmt-ensemble.4920+online-G.0+TALP-UPC.4830+uedin-nmt.4723+C-3MA.4958+KIT.4951 2342 0.125816270933887
de-en newstest2017 KIT.4951 2347 -0.00855168769357989
de-en newstest2017 LIUM-NMT.4733 2363 -0.0633537224734241
de-en newstest2017 SYSTRAN.4846 2434 -0.643802817784861
de-en newstest2017 uedin-nmt.4723 2448 -0.809894030327984
de-en newstest2017 SYSTRAN.4846 2479 -0.512779997267766
de-en newstest2017 online-F.0 2483 0.0996332392891776
de-en newstest2017 uedin-nmt.4723 2558 0.605229605011067
de-en newstest2017 online-G.0 2595 -0.0357634670110751
de-en newstest2017 online-G.0 2677 -0.250221116512828
de-en newstest2017 online-G.0 2696 0.231310457885884
de-en newstest2017 TALP-UPC.4830 2715 -0.238018880906141
de-en newstest2017 online-B.0+RWTH-nmt-ensemble.4920+TALP-UPC.4830+uedin-nmt.4723 2738 0.56237153760564
de-en newstest2017 uedin-nmt.4723 2870 0.393855094550785
de-en newstest2017 SYSTRAN.4846 2983 -0.814446657791637
de-en newstest2017 online-F.0 8 -0.0247773505537325
de-en newstest2017 online-B.0 132 0.469948264334071
de-en newstest2017 online-G.0 195 -0.163593003545623
de-en newstest2017 RWTH-nmt-ensemble.4920 210 0.492660618519577
de-en newstest2017 uedin-nmt.4723 287 0.387737000935896
de-en newstest2017 online-F.0 290 -0.30325090557444
de-en newstest2017 KIT.4951 296 -0.303248692236847
de-en newstest2017 online-A.0 323 -1.11924828163556
de-en newstest2017 online-A.0 372 0.417181573360071
de-en newstest2017 RWTH-nmt-ensemble.4920 388 0.387364160257552
de-en newstest2017 RWTH-nmt-ensemble.4920 458 -0.668251813938876
de-en newstest2017 SYSTRAN.4846 504 0.566883714271052
de-en newstest2017 online-A.0 523 0.783723374203131
de-en newstest2017 C-3MA.4958 532 -0.123438685788865
de-en newstest2017 SYSTRAN.4846 569 0.674487000654077
de-en newstest2017 online-G.0 731 0.533313274189185
de-en newstest2017 uedin-nmt.4723 744 -0.274628667692973
de-en newstest2017 SYSTRAN.4846 766 0.607557875046972
de-en newstest2017 RWTH-nmt-ensemble.4920 768 0.111512190703153
de-en newstest2017 online-F.0 787 -0.134734092610189
de-en newstest2017 online-F.0 859 0.674903248635333
de-en newstest2017 C-3MA.4958 859 0.0566218468109539
de-en newstest2017 TALP-UPC.4830 952 -0.392872941221145
de-en newstest2017 TALP-UPC.4830+online-A.0 1061 -0.318454486395845
de-en newstest2017 KIT.4951 1100 0.37297653919124
de-en newstest2017 uedin-nmt.4723 1113 0.351715164509619
de-en newstest2017 online-G.0 1117 0.365916312871964
de-en newstest2017 online-G.0 1172 0.492680498295801
de-en newstest2017 C-3MA.4958 1290 -0.419867326298984
de-en newstest2017 RWTH-nmt-ensemble.4920 1309 -0.630002609623767
de-en newstest2017 online-B.0 1421 0.209891954350708
de-en newstest2017 online-F.0 1506 -0.145769494064378
de-en newstest2017 TALP-UPC.4830 1566 -0.851077071784717
de-en newstest2017 SYSTRAN.4846 1573 0.119168657276127
de-en newstest2017 online-A.0 1666 0.790462604222179
de-en newstest2017 online-G.0 1738 -0.769764097358858
de-en newstest2017 TALP-UPC.4830 1784 0.625854397150603
de-en newstest2017 SYSTRAN.4846 1883 0.112515351233309
de-en newstest2017 C-3MA.4958 1886 0.212004479571229
de-en newstest2017 online-B.0 2070 0.0507040675618139
de-en newstest2017 online-G.0 2074 -1.39740454574571
de-en newstest2017 KIT.4951 2101 -0.541756595511363
de-en newstest2017 C-3MA.4958 2109 -1.16261402778397
de-en newstest2017 SYSTRAN.4846 2170 -0.176642941230471
de-en newstest2017 SYSTRAN.4846 2187 0.160425888890558
de-en newstest2017 C-3MA.4958 2192 0.225965254220442
de-en newstest2017 RWTH-nmt-ensemble.4920 2203 0.707386755442637
de-en newstest2017 online-B.0 2284 -0.445993912359808
de-en newstest2017 SYSTRAN.4846 2284 -0.839105920880119
de-en newstest2017 LIUM-NMT.4733 2307 -0.17049406759668
de-en newstest2017 online-G.0 2391 0.830786297052697
de-en newstest2017 KIT.4951 2410 -0.510965525282025
de-en newstest2017 online-A.0 2418 0.615618897971197
de-en newstest2017 KIT.4951 2461 0.701896913292835
de-en newstest2017 online-A.0 2481 0.533166682343588
de-en newstest2017 online-G.0 2517 -0.139711064797777
de-en newstest2017 KIT.4951 2573 0.470080126927277
de-en newstest2017 online-B.0 2580 0.659376461952285
de-en newstest2017 uedin-nmt.4723 2591 0.65102673154007
de-en newstest2017 LIUM-NMT.4733 2654 -1.26162371792771
de-en newstest2017 online-B.0 2733 0.682535815632555
de-en newstest2017 online-F.0 2741 -0.373423426125533
de-en newstest2017 online-G.0 2761 -0.619408940230006
de-en newstest2017 KIT.4951 2770 -0.326122291736664
de-en newstest2017 KIT.4951 2779 0.535443356283361
de-en newstest2017 TALP-UPC.4830 2823 -0.771017059775685
de-en newstest2017 uedin-nmt.4723 2851 -0.549789895697658
de-en newstest2017 online-B.0 2891 -0.363553391799471
de-en newstest2017 KIT.4951 2898 0.358352684715824
de-en newstest2017 LIUM-NMT.4733 2913 -0.664829083841349
de-en newstest2017 C-3MA.4958 82 -0.47105769217404
de-en newstest2017 KIT.4951 141 0.683092713736293
de-en newstest2017 online-B.0 157 0.570375261343947
de-en newstest2017 RWTH-nmt-ensemble.4920 164 -1.15326880057862
de-en newstest2017 online-G.0 190 -0.89214432451996
de-en newstest2017 uedin-nmt.4723+KIT.4951 190 0.418794943631112
de-en newstest2017 online-B.0 323 0.767021474000946
de-en newstest2017 online-B.0 411 0.199726224940222
de-en newstest2017 RWTH-nmt-ensemble.4920 491 0.700406997316143
de-en newstest2017 online-B.0 492 0.873605992059422
de-en newstest2017 LIUM-NMT.4733 499 -0.581116101200014
de-en newstest2017 RWTH-nmt-ensemble.4920 513 0.383583070881906
de-en newstest2017 uedin-nmt.4723 546 0.277327029856668
de-en newstest2017 online-B.0 562 0.628038809303641
de-en newstest2017 online-B.0+uedin-nmt.4723 607 0.208552625452806
de-en newstest2017 LIUM-NMT.4733 608 -0.0486925250379831
de-en newstest2017 uedin-nmt.4723 638 0.263007872743175
de-en newstest2017 online-B.0+RWTH-nmt-ensemble.4920+uedin-nmt.4723+KIT.4951 675 -0.266809859107717
de-en newstest2017 LIUM-NMT.4733 805 -0.0429698919171654
de-en newstest2017 online-A.0 809 0.255721315230082
de-en newstest2017 TALP-UPC.4830 842 -0.396066194518013
de-en newstest2017 C-3MA.4958 868 -0.619303607562824
de-en newstest2017 online-B.0 871 -0.536762322647497
de-en newstest2017 TALP-UPC.4830 882 -0.940332347987409
de-en newstest2017 online-G.0 900 0.188134981991596
de-en newstest2017 TALP-UPC.4830 1045 0.514311064899443
de-en newstest2017 C-3MA.4958 1057 -0.548558027094858
de-en newstest2017 SYSTRAN.4846 1074 0.861955158405581
de-en newstest2017 LIUM-NMT.4733 1221 -0.278287135152408
de-en newstest2017 online-B.0 1238 0.534816228074316
de-en newstest2017 online-F.0 1268 -0.226170082173056
de-en newstest2017 online-B.0 1290 -0.659759205432654
de-en newstest2017 TALP-UPC.4830 1394 0.550462651403234
de-en newstest2017 C-3MA.4958 1458 0.0783853858612841
de-en newstest2017 online-F.0 1472 -0.985218678450199
de-en newstest2017 SYSTRAN.4846 1503 0.276929519216891
de-en newstest2017 online-B.0 1519 -0.355249505605315
de-en newstest2017 SYSTRAN.4846 1546 0.0752100384627484
de-en newstest2017 C-3MA.4958 1577 -0.143392438546335
de-en newstest2017 C-3MA.4958 1653 0.0977216746004411
de-en newstest2017 KIT.4951 1779 0.40103804957665
de-en newstest2017 C-3MA.4958 1793 -0.368018891878187
de-en newstest2017 RWTH-nmt-ensemble.4920 1797 0.51803139033884
de-en newstest2017 online-G.0 1836 -1.09950777423858
de-en newstest2017 online-G.0 1842 0.141221052613943
de-en newstest2017 C-3MA.4958 1876 -0.843683389523036
de-en newstest2017 online-F.0 1878 -0.226154873597723
de-en newstest2017 TALP-UPC.4830+LIUM-NMT.4733 1897 0.947466404476514
de-en newstest2017 online-B.0 1907 -0.533160799792842
de-en newstest2017 LIUM-NMT.4733 1943 -0.690282797393066
de-en newstest2017 online-G.0 2001 -0.991710822698228
de-en newstest2017 online-F.0 2100 -0.749486417624001
de-en newstest2017 online-F.0 2108 -1.28908929548885
de-en newstest2017 uedin-nmt.4723 2159 0.911816148010288
de-en newstest2017 online-G.0 2162 0.0817824450266131
de-en newstest2017 KIT.4951 2183 0.629212206850913
de-en newstest2017 uedin-nmt.4723 2236 0.843679793322381
de-en newstest2017 TALP-UPC.4830 2333 -0.116850053586582
de-en newstest2017 uedin-nmt.4723 2483 0.147392731861923
de-en newstest2017 SYSTRAN.4846 2490 -1.38628368437865
de-en newstest2017 SYSTRAN.4846 2514 0.88045312384725
de-en newstest2017 C-3MA.4958 2646 0.28621018634587
de-en newstest2017 LIUM-NMT.4733 2653 0.715086578710828
de-en newstest2017 online-A.0 2756 -0.0462764490337375
de-en newstest2017 KIT.4951 2773 0.454149553637832
de-en newstest2017 online-G.0 2782 -1.36261132560312
de-en newstest2017 RWTH-nmt-ensemble.4920 2842 -0.0876737834025389
de-en newstest2017 online-A.0 2920 0.421693366013831
de-en newstest2017 uedin-nmt.4723 2920 0.302375898508909
de-en newstest2017 online-A.0 3001 0.578827901357874
fi-en newstest2017 online-B.0 171 0.969018445049679
fi-en newstest2017 TALP-UPC.4937 192 0.0712202029692891
fi-en newstest2017 apertium-unconstrained.4793 219 -0.348284645886494
fi-en newstest2017 apertium-unconstrained.4793 263 -0.803632682368652
fi-en newstest2017 online-B.0 305 -0.0470335816521203
fi-en newstest2017 apertium-unconstrained.4793 387 -0.818651116156652
fi-en newstest2017 Hunter-MT.4925 411 0.331163634005986
fi-en newstest2017 online-A.0 521 -0.244228414007445
fi-en newstest2017 online-A.0 532 -0.0406687844400975
fi-en newstest2017 online-A.0 612 -0.405451118901889
fi-en newstest2017 Hunter-MT.4925 690 -0.18488268564985
fi-en newstest2017 TALP-UPC.4937 695 0.299040634760711
fi-en newstest2017 Hunter-MT.4925 725 0.788480144016644
fi-en newstest2017 online-B.0 730 0.642800904684228
fi-en newstest2017 online-G.0 731 0.965830561704808
fi-en newstest2017 TALP-UPC.4937 760 -0.672328056162301
fi-en newstest2017 TALP-UPC.4937 839 -0.121510170477456
fi-en newstest2017 TALP-UPC.4937 879 -0.0180371498484555
fi-en newstest2017 apertium-unconstrained.4793 892 -0.139035337712668
fi-en newstest2017 online-G.0 923 0.00393631676503722
fi-en newstest2017 TALP-UPC.4937 978 0.432215351796931
fi-en newstest2017 online-G.0 1045 -0.685506969968383
fi-en newstest2017 online-A.0 1075 0.184294877939701
fi-en newstest2017 apertium-unconstrained.4793 1088 -0.113325483083429
fi-en newstest2017 apertium-unconstrained.4793 1116 -1.00525565206727
fi-en newstest2017 apertium-unconstrained.4793 1144 -0.762593356588239
fi-en newstest2017 online-G.0 1178 0.62502932656584
fi-en newstest2017 online-A.0 1300 -0.0087599909602198
fi-en newstest2017 online-A.0 1318 -0.520196137512532
fi-en newstest2017 apertium-unconstrained.4793 1325 -0.566870715337142
fi-en newstest2017 Hunter-MT.4925 1351 -0.726262633178558
fi-en newstest2017 Hunter-MT.4925 1469 -0.846477533697832
fi-en newstest2017 apertium-unconstrained.4793 1472 -0.407043097971035
fi-en newstest2017 apertium-unconstrained.4793 1482 -0.486183246407946
fi-en newstest2017 online-A.0 1519 -0.155160728877478
fi-en newstest2017 apertium-unconstrained.4793 1556 -0.780706761656769
fi-en newstest2017 Hunter-MT.4925 1584 -0.606307108527122
fi-en newstest2017 online-A.0 1639 -0.583881538703388
fi-en newstest2017 TALP-UPC.4937 1651 -0.105905938373292
fi-en newstest2017 Hunter-MT.4925 1679 -0.462863887041512
fi-en newstest2017 online-A.0 1752 -0.391287527013787
fi-en newstest2017 TALP-UPC.4937 1754 0.0763223883126321
fi-en newstest2017 online-B.0 1828 -0.396575614823583
fi-en newstest2017 online-G.0 1948 0.5942944460441
fi-en newstest2017 online-B.0 1959 -0.276679950826597
fi-en newstest2017 online-G.0 1990 0.452213726242814
fi-en newstest2017 apertium-unconstrained.4793 2006 -0.902001057161239
fi-en newstest2017 TALP-UPC.4937 2097 -0.0611412019403362
fi-en newstest2017 online-B.0 2141 -0.294576207330268
fi-en newstest2017 TALP-UPC.4937 2146 -1.00783324489483
fi-en newstest2017 online-B.0 2205 0.554702340123836
fi-en newstest2017 TALP-UPC.4937 2216 -0.0243504758344271
fi-en newstest2017 online-B.0 2328 0.676531624522227
fi-en newstest2017 apertium-unconstrained.4793 2349 -0.835329452431822
fi-en newstest2017 apertium-unconstrained.4793 2355 -0.488405197433994
fi-en newstest2017 Hunter-MT.4925 2396 -0.272388625241738
fi-en newstest2017 online-B.0 2410 0.456570747730554
fi-en newstest2017 TALP-UPC.4937 2444 -1.03287620228497
fi-en newstest2017 TALP-UPC.4937 2494 0.429603448097016
fi-en newstest2017 Hunter-MT.4925 2543 1.35393337843881
fi-en newstest2017 online-G.0 2559 0.29598429583869
fi-en newstest2017 online-B.0 2568 0.731606795850145
fi-en newstest2017 TALP-UPC.4937 2685 0.17891569865266
fi-en newstest2017 Hunter-MT.4925 2691 -0.715763481373877
